id,post_id,analysis_kind,status,model,adapter_version,prompt_version,content_level,attempt_count,retry_count,started_at,finished_at,prompt_eval_count,eval_count,total_duration_ns,comments_sent
1210,468,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:28.153942Z,2026-08-25T05:48:30.382331Z,2445,140,2208070005,0
1211,469,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:30.403178Z,2026-08-25T05:48:32.091266Z,2423,103,1670965393,0
1212,470,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:32.113489Z,2026-08-25T05:48:34.274692Z,2417,136,2139973082,0
1213,471,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:34.297400Z,2026-08-25T05:48:36.352483Z,2413,129,2037835121,0
1214,472,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:36.373528Z,2026-08-25T05:48:38.422343Z,2415,128,2028641137,0
1215,473,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:38.442310Z,2026-08-25T05:48:40.191508Z,2373,108,1730974923,0
1216,474,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:40.215769Z,2026-08-25T05:48:42.216781Z,2416,125,1983919368,0
1217,475,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:42.235079Z,2026-08-25T05:48:43.743619Z,2363,92,1489520179,0
1218,476,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:43.762490Z,2026-08-25T05:48:45.452759Z,2441,103,1671774935,0
1219,477,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:45.473172Z,2026-08-25T05:48:47.253399Z,2386,110,1762830940,0
1220,478,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:47.272148Z,2026-08-25T05:48:49.104478Z,2436,112,1815123461,0
1221,479,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:49.128369Z,2026-08-25T05:48:51.015824Z,2369,117,1859849527,0
1222,480,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:51.034968Z,2026-08-25T05:48:53.072193Z,2440,127,2018836935,0
1223,481,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:53.091591Z,2026-08-25T05:48:55.992877Z,2411,187,2880781874,0
1224,482,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:56.013637Z,2026-08-25T05:48:58.115167Z,2443,131,2084781356,0
1225,483,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:48:58.138693Z,2026-08-25T05:49:00.030695Z,2375,118,1874981381,0
1226,484,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:00.049125Z,2026-08-25T05:49:01.906894Z,2457,114,1840561799,0
1227,485,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:01.925565Z,2026-08-25T05:49:03.808603Z,2415,116,1858511585,0
1228,486,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:03.849263Z,2026-08-25T05:49:05.818553Z,2436,120,1927976784,0
1229,487,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:05.858599Z,2026-08-25T05:49:07.581152Z,2365,107,1705974546,0
1230,488,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:07.654385Z,2026-08-25T05:49:09.984743Z,2460,146,2296451450,0
1231,489,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:10.016473Z,2026-08-25T05:49:11.857609Z,2381,114,1824345547,0
1232,490,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:11.876289Z,2026-08-25T05:49:14.426492Z,2426,163,2532950318,0
1233,491,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:14.446993Z,2026-08-25T05:49:16.333056Z,2414,117,1869147861,0
1234,492,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:16.351786Z,2026-08-25T05:49:18.187215Z,2449,113,1818531254,0
1235,493,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:18.208523Z,2026-08-25T05:49:20.566608Z,2433,149,2334361359,0
1236,494,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:20.597811Z,2026-08-25T05:49:22.309798Z,2370,105,1695017449,0
1237,495,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:22.332258Z,2026-08-25T05:49:24.189736Z,2366,115,1838087324,0
1238,496,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:24.207962Z,2026-08-25T05:49:26.919048Z,2401,175,2694133879,0
1239,497,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:26.940482Z,2026-08-25T05:49:28.811935Z,2381,117,1854361201,0
1240,498,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:28.832072Z,2026-08-25T05:49:30.640949Z,2422,111,1789094870,0
1241,499,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:30.662333Z,2026-08-25T05:49:33.143749Z,2408,159,2459941726,0
1242,500,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:33.163949Z,2026-08-25T05:49:34.890543Z,2375,106,1708632872,0
1243,501,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:34.914109Z,2026-08-25T05:49:36.958831Z,2403,128,2023808236,0
1244,502,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:36.977971Z,2026-08-25T05:49:38.834483Z,2399,115,1839994597,0
1245,503,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:38.856871Z,2026-08-25T05:49:40.942900Z,2411,131,2067907100,0
1246,504,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:40.971260Z,2026-08-25T05:49:42.888365Z,2370,120,1900049976,0
1247,505,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:42.909576Z,2026-08-25T05:49:45.414227Z,2439,160,2485868887,0
1248,506,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:45.444192Z,2026-08-25T05:49:47.932985Z,2411,159,2471871713,0
1249,507,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:47.953009Z,2026-08-25T05:49:49.899642Z,2419,121,1929229283,0
1250,508,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:49.920742Z,2026-08-25T05:49:51.747729Z,2444,112,1809330289,0
1251,509,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:51.767064Z,2026-08-25T05:49:53.675733Z,2434,118,1890503542,0
1252,510,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:53.697351Z,2026-08-25T05:49:55.375526Z,2433,102,1661222963,0
1253,511,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:55.396001Z,2026-08-25T05:49:57.146282Z,2372,108,1732855715,0
1254,512,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:57.168212Z,2026-08-25T05:49:58.981857Z,2370,112,1795271590,0
1255,513,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:49:59.002436Z,2026-08-25T05:50:00.990021Z,2367,125,1970040212,0
1256,514,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:01.009788Z,2026-08-25T05:50:03.321361Z,2449,146,2292068014,0
1257,515,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:03.342047Z,2026-08-25T05:50:05.011449Z,2363,103,1652828989,0
1258,516,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:05.031358Z,2026-08-25T05:50:06.854509Z,2400,113,1800873165,0
1259,517,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:06.879706Z,2026-08-25T05:50:08.945866Z,2391,130,2048752491,0
1260,518,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:08.966447Z,2026-08-25T05:50:10.569876Z,2369,98,1584756761,0
1261,519,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:10.590888Z,2026-08-25T05:50:12.687130Z,2457,130,2066923560,0
1262,520,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:12.721319Z,2026-08-25T05:50:14.706579Z,2388,123,1955233798,0
1263,521,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:14.755685Z,2026-08-25T05:50:16.771460Z,2418,126,1995900110,0
1264,522,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:16.793130Z,2026-08-25T05:50:18.652358Z,2383,115,1840105540,0
1265,523,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:18.672780Z,2026-08-25T05:50:21.156441Z,2415,158,2461791865,0
1266,524,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:21.174123Z,2026-08-25T05:50:24.137028Z,2417,193,2943059469,0
1267,525,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:24.157554Z,2026-08-25T05:50:26.500057Z,2420,148,2322024736,0
1268,526,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:26.537646Z,2026-08-25T05:50:28.732196Z,2410,138,2172777743,0
1269,527,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:28.753502Z,2026-08-25T05:50:31.327728Z,2381,164,2554059428,0
1270,528,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:31.346121Z,2026-08-25T05:50:33.342344Z,2382,125,1979378131,0
1271,529,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:33.362068Z,2026-08-25T05:50:35.859517Z,2435,158,2478199979,0
1272,530,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:35.877687Z,2026-08-25T05:50:38.025820Z,2422,135,2128223789,0
1273,531,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:38.047679Z,2026-08-25T05:50:39.914051Z,2384,116,1849152186,0
1274,532,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:39.937868Z,2026-08-25T05:50:41.788496Z,2367,115,1834960267,0
1275,533,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:41.807227Z,2026-08-25T05:50:43.349632Z,2386,93,1525045148,0
1276,534,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:43.367679Z,2026-08-25T05:50:45.232131Z,2400,115,1847733141,0
1277,535,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:45.253502Z,2026-08-25T05:50:47.847906Z,2404,166,2573747829,0
1278,536,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:47.870293Z,2026-08-25T05:50:49.643838Z,2411,109,1756399369,0
1279,537,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:49.661305Z,2026-08-25T05:50:51.455567Z,2367,112,1776878153,0
1280,538,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:51.475403Z,2026-08-25T05:50:53.029784Z,2373,94,1533691851,0
1281,539,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:53.051105Z,2026-08-25T05:50:55.082462Z,2416,126,2011615970,0
1282,540,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:55.102336Z,2026-08-25T05:50:57.161633Z,2391,129,2039113121,0
1283,541,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:57.182395Z,2026-08-25T05:50:59.238113Z,2433,128,2038614010,0
1284,542,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:50:59.255531Z,2026-08-25T05:51:01.343708Z,2452,130,2071248497,0
1285,543,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:01.361606Z,2026-08-25T05:51:03.167948Z,2372,111,1788816168,0
1286,544,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:03.197993Z,2026-08-25T05:51:04.921001Z,2374,106,1706301676,0
1287,545,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:04.945100Z,2026-08-25T05:51:07.703609Z,2420,178,2737016704,0
1288,546,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:07.722565Z,2026-08-25T05:51:09.528404Z,2392,112,1785117765,0
1289,547,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:09.564566Z,2026-08-25T05:51:11.355193Z,2371,109,1757051840,0
1290,548,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:11.503774Z,2026-08-25T05:51:14.003490Z,2375,161,2481271947,0
1291,549,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:14.084705Z,2026-08-25T05:51:16.928824Z,2411,183,2817060334,0
1292,550,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:17.073416Z,2026-08-25T05:51:19.114709Z,2416,127,2006802496,0
1293,551,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:19.186279Z,2026-08-25T05:51:21.270136Z,2374,130,2046948885,0
1294,552,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:21.330883Z,2026-08-25T05:51:23.416276Z,2390,131,2068713266,0
1295,553,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:23.436371Z,2026-08-25T05:51:25.705931Z,2440,143,2252811110,0
1296,554,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:25.726097Z,2026-08-25T05:51:28.624178Z,2450,187,2877408821,0
1297,555,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:28.645582Z,2026-08-25T05:51:30.575613Z,2430,120,1912684970,0
1298,556,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:30.599204Z,2026-08-25T05:51:32.264906Z,2395,102,1647163940,0
1299,557,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:32.294516Z,2026-08-25T05:51:34.509235Z,2393,141,2195228252,0
1300,558,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:34.528111Z,2026-08-25T05:51:36.519027Z,2380,125,1971688152,0
1301,559,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:36.539205Z,2026-08-25T05:51:38.954410Z,2426,154,2391877863,0
1302,560,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:38.973897Z,2026-08-25T05:51:40.826673Z,2444,114,1835049441,0
1303,561,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:40.846094Z,2026-08-25T05:51:43.224476Z,2398,152,2354897367,0
1304,562,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:43.253355Z,2026-08-25T05:51:45.464175Z,2425,140,2189888574,0
1305,563,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:45.485049Z,2026-08-25T05:51:47.590441Z,2394,133,2087366874,0
1306,564,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:47.613166Z,2026-08-25T05:51:49.464940Z,2452,113,1831952278,0
1307,565,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:49.496644Z,2026-08-25T05:51:51.346466Z,2409,114,1832295473,0
1308,566,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:51.394709Z,2026-08-25T05:51:53.209193Z,2366,112,1790927716,0
1309,2,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:53.299772Z,2026-08-25T05:51:58.141752Z,2417,124,4823156703,0
1310,17,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:58.161293Z,2026-08-25T05:51:59.613633Z,2424,140,1430503295,0
1311,18,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:51:59.633361Z,2026-08-25T05:52:01.144026Z,2417,146,1493666423,0
1312,20,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:01.164594Z,2026-08-25T05:52:02.696052Z,2420,149,1503420610,0
1313,26,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:02.720180Z,2026-08-25T05:52:03.961068Z,2397,118,1221319703,0
1314,27,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:03.984848Z,2026-08-25T05:52:05.658548Z,2427,166,1655881636,0
1315,30,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:05.679763Z,2026-08-25T05:52:06.940886Z,2406,119,1242680252,0
1316,78,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:06.961650Z,2026-08-25T05:52:08.250597Z,2398,123,1271219709,0
1317,82,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:08.271899Z,2026-08-25T05:52:09.742110Z,2429,141,1448146626,0
1318,85,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:09.772544Z,2026-08-25T05:52:11.043668Z,2406,120,1251967065,0
1319,89,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:11.067477Z,2026-08-25T05:52:12.760122Z,2425,166,1674854489,0
1320,93,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:12.782458Z,2026-08-25T05:52:14.025081Z,2370,115,1223669640,0
1321,109,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:14.045570Z,2026-08-25T05:52:15.365353Z,2428,123,1302667170,0
1322,110,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:15.385976Z,2026-08-25T05:52:17.068908Z,2430,165,1662680444,0
1323,111,verification,failed,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:17.088449Z,2026-08-25T05:52:19.126788Z,,,,
1324,115,verification,succeeded,qwen3:8b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v9-saas-evidence-gate,feed_card,1,0,2026-08-25T05:52:19.148160Z,2026-08-25T05:52:20.952403Z,2438,179,1783148370,0
